Studio,Start time,Sign up,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,9:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7827&classDate=9/7/2023&clsLoc=1,IN-STUDIO Basic Beginner Ballet,Julie Voshell,none,Studio 2,1 hour & 30 minutes
Ballet Academy East,9:15 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7849&classDate=9/7/2023&clsLoc=1,IN-STUDIO Advanced Beginner Ballet,Sean Kelly (15),none,Studio 5,1 hour & 30 minutes
Ballet Academy East,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7895&classDate=9/7/2023&clsLoc=1,IN-STUDIO Intermediate Ballet,Sean Kelly (16),none,Studio 2,1 hour & 30 minutes
Ballet Academy East,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7876&classDate=9/7/2023&clsLoc=1,IN-STUDIO Intermediate Ballet,Ginger Thatcher,none,Studio 2,1 hour & 30 minutes
Ballet Academy East,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7855&classDate=9/7/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Lorna Zawacki,none,Studio 5,1 hour & 30 minutes
Ballet Academy East,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7828&classDate=9/7/2023&clsLoc=1,IN-STUDIO Basic Beginner Ballet,Ashley Talluto,none,Studio 3,1 hour & 30 minutes
Ballet Academy East,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7850&classDate=9/7/2023&clsLoc=1,IN-STUDIO Advanced Beginner Ballet,Stephanie Chun,none,Studio 1,1 hour & 30 minutes
Ballet Academy East,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7803&classDate=9/7/2023&clsLoc=1,IN-STUDIO Introduction to Ballet,Lorna Zawacki,none,Studio 5,1 hour & 30 minutes
Ballet Academy East,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7837&classDate=9/7/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Ginger Thatcher,none,Studio 2,1 hour & 30 minutes
