Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8537&classDate=10/12/2023&clsLoc=1,Online: New Dance | XG (Part 2),MJ Choi,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8475&classDate=10/12/2023&clsLoc=1,Online: Baggy Jeans | NCT U (Part 2),Ying Dong,none,1 hour & 20 minutes
