Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/cqDy9Ibp3jONj2JIFqSz,All Levels Krump,Brian Hallow Dreamz
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/Mk6OOa5NYbuvNiHJsSxJ,Int./Adv. Choreography,Darien Van Rensalier
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/IOzwVcXhtjWLHt5Brku5,Int./Adv. Choreography,Bo Belza
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/psDlilm1Yh4ZYK3VdWMF,"Shapes, Lines, & Flow",Kevin Chen
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/biLLOwlLwJrOKhTW4Z7X,MUJO LAB,Tori & Olosu
