Studio,Start time,,Sessions,Teacher,Studio,Duration
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13205&classDate=3/13/2024&clsLoc=1,Advanced Ballet with Nicholas Korkos at 890,Nicholas Korkos,none,1 hour &45 minutes
Gibney,10:00 am EDT,none,Contemporary with Maleek Washington at 280,Cancelled Today,none,45 minutes
Gibney,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13056&classDate=3/13/2024&clsLoc=1,Bartenieff Fundamentals at 280,Alexandra Beller,Gibney 280: Studio X,1 hour &30 minutes
Gibney,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13107&classDate=3/13/2024&clsLoc=1,Simonson Jazz with Teresa Perez Ceccon at 280,Teresa Perez Ceccon,Gibney 280: Studio C,1 hour &45 minutes
Gibney,12:30 pm EDT,none,Feldenkrais®: Movement Research at 280,Cancelled Today,none,1 hour &30 minutes
Gibney,2:00 pm EDT,none,Alexander Technique: Movement Research at 280,Cancelled Today,none,2 hours
Gibney,2:00 pm EDT,none,Contemporary Floorwork with Dual Rivet at 280,Cancelled Today,none,1 hour &45 minutes
Gibney,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13104&classDate=3/13/2024&clsLoc=1,Absolute Beginner Ballet with Kat Wildish at 890,Kat Wildish,Gibney 890: Studio 5-2,1 hour
Gibney,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13063&classDate=3/13/2024&clsLoc=1,Intermediate/Advanced Contemporary/Simonson with Laurie DeVito at 280,Laurie DeVito,Gibney 280: Studio C,2 hours
