Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9258&classDate=3/13/2024&clsLoc=1,In-StudioNJ: Killin' It | P1Harmony (Part 2),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9286&classDate=3/13/2024&clsLoc=1,In-StudioNJ: Super Lady | (G)I-DLE (Part 2),Ness Martinez,Fort Lee Studio 1,1 hour &20 minutes
