Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6638&classDate=3/12/2024&clsLoc=1,In-StudioM: Kpop Diet Dance,DJ McIver,none,1 hour
ILoveDance,7:40 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9351&classDate=3/12/2024&clsLoc=1,In-StudioM: EASY | LE SSERAFIM (Part 2),Eunice Shin,Manhattan,1 hour &20 minutes
