Studio,Start time,,Classes,Teacher,Duration
Brickhouse,3:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7719&classDate=3/29/2024&clsLoc=1,Street Jazz (Int/Adv),Marlon Santana (2),1 hour &30 minutes
Brickhouse,5:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8054&classDate=3/29/2024&clsLoc=1,Pop Up - Street Jazz,Hamly Tavarez,1 hour &30 minutes
Brickhouse,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7721&classDate=3/29/2024&clsLoc=1,Adv. Choreography,Sam Javier,1 hour &30 minutes
Brickhouse,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8016&classDate=3/29/2024&clsLoc=1,Street Jazz (Int/Adv),Justin Desean,1 hour &30 minutes
