Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9360&classDate=3/29/2024&clsLoc=1,In-StudioNJ: EASY | LE SSERAFIM (Part 4),MJ Choi,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9304&classDate=3/29/2024&clsLoc=1,In-StudioNJ: SMART | LE SSERAFIM (Part 4),Min Seon Kim,Fort Lee Studio 1,1 hour &20 minutes
