Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823669&classDate=8/17/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Yuka Kawazu,Studio 2B,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823798&classDate=8/17/2023&clsLoc=1,IN-STUDIO Beginner Horton,Terri Wright,Studio 2A,1 hour
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823785&classDate=8/17/2023&clsLoc=1,IN-STUDIO Zumba Fitness,Diego Chauca,Studio 1B,1 hour
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823676&classDate=8/17/2023&clsLoc=1,IN-STUDIO Beginner Heels,Courtney Sauls,Studio LLC,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823811&classDate=8/17/2023&clsLoc=1,IN-STUDIO Abs Beg Hip-Hop,Yancy Greene,Studio 5A,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823691&classDate=8/17/2023&clsLoc=1,IN-STUDIO Beginner West African,Maguette Camara,Studio 1A,1 hour
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823672&classDate=8/17/2023&clsLoc=1,IN-STUDIO Beginner Contemporary,Olivier Medus (1),Studio 6B,1 hour & 30 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823815&classDate=8/17/2023&clsLoc=1,IN-STUDIO Beginner Hip-Hop,Jonathan Lee,Studio 1C,1 hour & 30 minutes
