Studio,Start time,Sign up,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,8:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7866&classDate=8/21/2023&clsLoc=1,LIVE-STREAM Mat Pilates Class,Phoebe Higgins,none,none,1 hour
Ballet Academy East,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7811&classDate=8/21/2023&clsLoc=1,VIRTUAL Basic Beginner/Beginner Ballet,Ginger Thatcher,none,none,1 hour & 15 minutes
Ballet Academy East,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7812&classDate=8/21/2023&clsLoc=1,VIRTUAL Basic Beginner/Beginner Ballet,Julie Voshell,none,none,1 hour & 15 minutes
Ballet Academy East,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7856&classDate=8/21/2023&clsLoc=1,LIVE-STREAMING Advanced Beginner Ballet,Ashley Talluto,none,none,1 hour & 30 minutes
