Studio,Time,Classes,Instructor,Sign up,Date,Style
Steps,12:00:00,Pilates Mat,Shapiro (5),none,2023-11-27,Additional Disciplines
Gibney,12:00:00,Embodiment Through Dance Movement Therapy At 280,Cancelled Today,none,2023-11-27,Additional Disciplines
BAE,12:00:00,Int Ballet,Justin Sherwood,none,2023-11-27,Ballet
Steps,12:00:00,Beg Tap,Goodson,none,2023-11-27,Tap
BDC,12:00:00,Adv Beg Tap,Jill Kenney,none,2023-11-27,Tap
Gibney,12:00:00,Contemp Floorwork At 280,Isaac Martin Lerner,none,2023-11-27,Contemporary/Modern
Mark Morris,12:00:00,Beg Contemp,Nicole *Philippidis,none,2023-11-27,Contemporary/Modern
BDC,12:00:00,Beg Theater,Ian Klein,none,2023-11-27,Theater
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2023-11-27,Contemporary/Modern
BDC,12:00:00,Adv Beg Hip-Hop,AntBoogie,none,2023-11-27,Street/Choreography
Steps,12:30:00,Beg Theater Jazz,Resavy,none,2023-11-27,Theater
Steps,12:45:00,Basic Tap,Burtis,none,2023-11-27,Tap
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2023-11-27,Ballet
Peridance,13:00:00,Adv Perforce Groove,Kendrick Samuel,none,2023-11-27,Additional Disciplines
Peridance,13:00:00,Int Contemp,Jana Hicks,none,2023-11-27,Contemporary/Modern
Peridance,13:00:00,Int Ballet,Gabrielle Lamb,none,2023-11-27,Ballet
Peridance,13:00:00,Open Pilates,Yuki Hasegawa,none,2023-11-27,Additional Disciplines
Steps,13:15:00,Adv/Int Theater Jazz,Spelman,none,2023-11-27,Theater
BDC,13:30:00,Basic Hip-Hop,Geheny Rivera,none,2023-11-27,Street/Choreography
Steps,13:30:00,Lastics Stretch,Cancelled Today,none,2023-11-27,Additional Disciplines
BDC,13:30:00,Basic Tap,Brent McBeth,none,2023-11-27,Tap
Steps,13:30:00,Int Contemp Jazz,Burkhardt (3),none,2023-11-27,Contemporary/Modern
BDC,13:30:00,Int Theater,Lizz Picini,none,2023-11-27,Theater
BDC,13:30:00,Adv Beg Contemp,Julie JJ Joseph (3),none,2023-11-27,Contemporary/Modern
Steps,13:30:00,Int Jazz,Lobel (4),none,2023-11-27,Jazz
BDC,13:30:00,Beg Jazz,Sheila Barker,none,2023-11-27,Jazz
Steps,13:45:00,Adv/Beg Tap,Goodson,none,2023-11-27,Tap
Gibney,14:00:00,Storytelling For Dancers At 280,Kelly Ashton Todd,none,2023-11-27,Additional Disciplines
Steps,14:15:00,Int Tap,Burtis,none,2023-11-27,Tap
Peridance,14:30:00,Beg Graham,Caterina Rago,none,2023-11-27,Contemporary/Modern
Ballet Arts,14:30:00,Adv Beg Ballet,Kate Loh,none,2023-11-27,Ballet
Steps,14:30:00,Basic Graham Based Modern,Poulis,none,2023-11-27,Contemporary/Modern
Peridance,14:30:00,Open House,Ejoe Wilson,none,2023-11-27,Street/Choreography
Steps,14:30:00,Int Ballet,Froman,none,2023-11-27,Ballet
Peridance,14:30:00,Adv Contemp,Mike Esperanza,none,2023-11-27,Contemporary/Modern
Steps,15:00:00,Adv/Beg Latin Fusion,Cancelled Today,none,2023-11-27,Street/Choreography
BDC,15:00:00,Adv Beg Ballet,Deanna Doyle,none,2023-11-27,Ballet
BDC,15:00:00,Adv Beg Street Jazz,Bo Belza,none,2023-11-27,Street/Choreography
Brickhouse,15:00:00,Choreo Int/Adv,Cancelled Today,none,2023-11-27,Street/Choreography
BDC,15:00:00,Beg Contemp,Eric Campros,none,2023-11-27,Contemporary/Modern
Steps,15:00:00,Int Jazz,"Lee, A.",none,2023-11-27,Jazz
BDC,15:00:00,Beg Mechanics Of Tap,Ja'Bowen Dixon,none,2023-11-27,Tap
BDC,15:00:00,Int Adv Jazz,Debbie Roshe,none,2023-11-27,Jazz
Steps,15:15:00,Int/Adv Theater Jazz,Assor,none,2023-11-27,Theater
Steps,15:30:00,Basic Tap,Goodson,none,2023-11-27,Tap
Gramercy,16:00:00,Int Contemp,saraika by Sara,unavailable,2023-11-27,Contemporary/Modern
Gibney,16:00:00,Emergent Improvisation,Troy Ogilvie,none,2023-11-27,Additional Disciplines
Cre8ivity NJ,16:00:00,Pilates Conditioning & Stretch For Dancers Int And Up Ages 10+,Gianna Caridi,none,2023-11-27,Additional Disciplines
Peridance,16:00:00,Beg Found Of Hip Hop,TweetBoogie _,none,2023-11-27,Street/Choreography
Ballet Arts,16:00:00,Int Ballet,Noriko Hara,none,2023-11-27,Ballet
Peridance,16:00:00,Int Theater,Leslie Blake Walker (3),none,2023-11-27,Theater
BDC,16:30:00,Beg Ballet,Dorit Koppel,none,2023-11-27,Ballet
Steps,16:30:00,Adv/Beg Theater Jazz,Leggio,none,2023-11-27,Theater
BDC,16:30:00,Int Adv Hip-Hop,David Thomas,none,2023-11-27,Street/Choreography
Brickhouse,16:30:00,Pop Up,Sia Lee,none,2023-11-27,Street/Choreography
BDC,16:30:00,Int Adv Theater,Daniel Gold (4),none,2023-11-27,Theater
BDC,16:30:00,Int Tap,Ray Hesselink,none,2023-11-27,Tap
BDC,16:30:00,Adv Beg Jumps And Turns,Ali Koinoglou,none,2023-11-27,Additional Disciplines
Steps,16:45:00,Adv/Int Ballet,Giljane,none,2023-11-27,Ballet
Cre8ivity NJ,16:45:00,Int/Adv Contemp/Lyrical Ages 13+,Shoshanna Babitt,none,2023-11-27,Contemporary/Modern
ILD NYC,17:00:00,Int/Adv Choreo,Cancelled Today,none,2023-11-27,Street/Choreography
Steps,17:00:00,Adv/Int Theater Jazz,Darlington (6),none,2023-11-27,Theater
Peridance,17:30:00,Int Contemp,Catie Leasca,none,2023-11-27,Contemporary/Modern
Ballet Arts,17:30:00,Int Ballet,Simon Kazantsev,none,2023-11-27,Ballet
Gramercy,17:30:00,Int Lyrical R&B,hunter,unavailable,2023-11-27,Contemporary/Modern
Cre8ivity NJ,17:30:00,Int Comm Jazz Ages 9-12,Yvonne Marie Sain,none,2023-11-27,Jazz
Peridance,17:30:00,Adv Comm Hip Hop,Joshua Johnson,none,2023-11-27,Street/Choreography
ILD Queens,17:45:00,Kids Kpop 8,Christina Ryu,none,2023-11-27,Additional Disciplines
BDC,18:00:00,Beg Comm Jazz,Joey Tierno (6),none,2023-11-27,Jazz
BDC,18:00:00,Adv Beg Tap,Justin Boccitto,none,2023-11-27,Tap
BDC,18:00:00,Adv Beg Theater,Sarah Juliet Shaw (5),none,2023-11-27,Theater
ILD NJ,18:00:00,Puppet Show | Xg Part 4,Maylin Ramos,none,2023-11-27,Additional Disciplines
Steps,18:00:00,Open Level Yoga,Conway,none,2023-11-27,Additional Disciplines
Gibney,18:00:00,Contemp Floorwork,Enzo Celli & Destany Churchwell,none,2023-11-27,Contemporary/Modern
PMT,18:00:00,Basic/Beg House,Marianna Koytsan,none,2023-11-27,Street/Choreography
BDC,18:00:00,Int Adv Street Jazz,Kenichi Kasamatsu,none,2023-11-27,Street/Choreography
PMT,18:00:00,Adv. Beg. Waacking,Princess Lockerooo,none,2023-11-27,Street/Choreography
Ailey,18:00:00,Hip Hop Cardio,Matthew Johnson Harris,none,2023-11-27,Street/Choreography
BAE,18:00:00,Int Ballet,Ginger Thatcher,none,2023-11-27,Ballet
Ailey,18:00:00,Beg Ballet,Anna Lederfeind,none,2023-11-27,Ballet
Ailey,18:00:00,Barre Fusion,Brandy Williams,none,2023-11-27,Ballet
Gibney,18:00:00,Beg Ballez,MJ Markovitz,none,2023-11-27,Ballet
BDC,18:00:00,Basic Ballet,Sarah Simon Wolff,none,2023-11-27,Ballet
SassClass,18:00:00,Sexy Stilettos,Emma,none,2023-11-27,Street/Choreography
SassClass,18:15:00,Sass Found 101,Brynlie,none,2023-11-27,Additional Disciplines
ATDF,18:15:00,Basic,Felipe Galganni,none,2023-11-27,Tap
Steps,18:15:00,Open Hip Hop,Greene,none,2023-11-27,Street/Choreography
BAE,18:15:00,Basic Beg Ballet,Julie Voshell,none,2023-11-27,Ballet
Steps,18:15:00,Adv/Int Jazz,Harvie,none,2023-11-27,Jazz
ATDF,18:15:00,Int,Kaleena Miller,none,2023-11-27,Tap
Ailey,18:30:00,Beg Hip-Hop,TweetBoogie,none,2023-11-27,Street/Choreography
Modega,18:30:00,Beg./Adv. Beg Choreo,Mikayla 'Gigi' Copper,https://sutrapro.com/modega/checkout/cO7Hnn3qZqe4bb5u07uH,2023-11-27,Street/Choreography
Ailey,18:30:00,Beg West African,Maguette Camara,none,2023-11-27,World
Cumbe,18:30:00,Haitian Dance D4J,Julio Jean,none,2023-11-27,World
Cumbe,18:30:00,Asa! Fitness W/ Jerijah All Levels,Jerijah West,none,2023-11-27,Additional Disciplines
ILD NYC,18:30:00,3D | Jung Kook Part 4,Ying Dong,none,2023-11-27,Additional Disciplines
Ailey,18:30:00,Zumba Fitness,Carlos Chavez (1),none,2023-11-27,Additional Disciplines
Cre8ivity NJ,18:30:00,Int/Adv Comm Jazz Ages 13+,Yvonne Marie Sain,none,2023-11-27,Jazz
Modega,18:30:00,All Levels Hip Hop,Quilan Cue Arnold,https://sutrapro.com/modega/checkout/9KcrppjnixSTYPue04AG,2023-11-27,Street/Choreography
ILD NYC,18:30:00,Basic Hip Hop Fundamentals,Ness Martinez,none,2023-11-27,Street/Choreography
PJM,18:30:00,Adv Beg Choreo,Tomo,none,2023-11-27,Street/Choreography
ILD Queens,18:50:00,Perfect Night | Lesserafim Part 4,Eunice Shin,none,2023-11-27,Additional Disciplines
Cre8ivity NJ,19:00:00,Int Contemp/Lyrical Ages 9-12,Shoshanna Babitt,none,2023-11-27,Contemporary/Modern
Mark Morris,19:00:00,Dance Church,Dance Church *Rotating Faculty,none,2023-11-27,Additional Disciplines
Hive NJ,19:00:00,Adv Choreo Adults 17+,Dino Principe,none,2023-11-27,Street/Choreography
Ailey,19:00:00,African,Janete Da Silva,none,2023-11-27,World
Ailey,19:00:00,Beg Contemp,Linda Celeste Sims,none,2023-11-27,Contemporary/Modern
Peridance,19:00:00,Adv Choreo,Bo Park,none,2023-11-27,Street/Choreography
Steps,19:00:00,Adv/Beg Tap,Wasiuta,none,2023-11-27,Tap
Ailey,19:00:00,New Way Vogue,Jason Rodriguez,none,2023-11-27,Street/Choreography
Steps,19:00:00,Adv/Beg Jazz,"Sayampol, Plu",none,2023-11-27,Jazz
Mark Morris,19:00:00,Beg Ballet,Kelly *Slough,none,2023-11-27,Ballet
Ailey,19:00:00,Afro'Dance,Judith McCarty,none,2023-11-27,World
Ballet Arts,19:00:00,Open Level Ballet,Yuka Kawazu,none,2023-11-27,Ballet
Mark Morris,19:00:00,Open Level Street Jazz,Kim Holmes,none,2023-11-27,Street/Choreography
Gramercy,19:00:00,Int Hip Hop,TAY,unavailable,2023-11-27,Street/Choreography
Peridance,19:15:00,Adv Contemp,Tushrik Fredericks,none,2023-11-27,Contemporary/Modern
Mark Morris,19:15:00,Open Level Hip-Hop,Léa *Ono,none,2023-11-27,Street/Choreography
Peridance,19:15:00,Beg Hip Hop,Hurrikane _,none,2023-11-27,Street/Choreography
BAE,19:15:00,Intro To Ballet,Marsha Knight (1),none,2023-11-27,Ballet
BAE,19:15:00,Basic Beg Ballet,Anne Kelly,none,2023-11-27,Ballet
Peridance,19:15:00,Beg Salsa Partnering,Baila Society (4),none,2023-11-27,World
SassClass,19:15:00,Sexy Stilettos,Emma,none,2023-11-27,Street/Choreography
Mark Morris,19:15:00,Samba & Afro-Brazilian,Quenia *Ribeiro,none,2023-11-27,World
SassClass,19:30:00,Empowered Expression,Brynlie,none,2023-11-27,Additional Disciplines
ILD NJ,19:30:00,Perfect Night | Lesserafim Part 4,Min Seon Kim,none,2023-11-27,Additional Disciplines
BDC,19:30:00,Int Adv Street Jazz,TBA (8),none,2023-11-27,Street/Choreography
ATDF,19:30:00,Int/Adv,Kaleena Miller,none,2023-11-27,Tap
BAE,19:30:00,Beg Ballet,Ginger Thatcher,none,2023-11-27,Ballet
BDC,19:30:00,All Levels Burlesque Jazz,Tony Guerrero,none,2023-11-27,Jazz
ATDF,19:30:00,Beg,Felipe Galganni,none,2023-11-27,Tap
BDC,19:30:00,All Levels Popping,Mr. Ocean (7),none,2023-11-27,Street/Choreography
BDC,19:30:00,Beg Street Jazz,Elodie Dufroux,none,2023-11-27,Street/Choreography
BDC,19:30:00,Basic Contemp Jazz,Stacie Webster,none,2023-11-27,Contemporary/Modern
BAE,19:30:00,Adv Beg Ballet,Maximilien Baud,none,2023-11-27,Ballet
PMT,19:35:00,Adv. Beg. Voguing,Baby Oricci (1),none,2023-11-27,Street/Choreography
PMT,19:35:00,Adv. Beg./Int. Street Jazz,Mini Zhang,none,2023-11-27,Street/Choreography
BAE,19:45:00,Stretch & Strengthen,Julie Voshell,none,2023-11-27,Additional Disciplines
ILD NYC,20:00:00,Baddie | Ive Part 4,Winnie Chung,none,2023-11-27,Additional Disciplines
Cre8ivity NJ,20:00:00,Adult Beg Comm Jazz,Yvonne Marie Sain,none,2023-11-27,Jazz
Modega,20:00:00,All Levels Breaking,Static,https://sutrapro.com/modega/checkout/xepyFE73Ah1PzBkpM6sX,2023-11-27,Street/Choreography
Modega,20:00:00,Int./Adv. Choreo,Esosa Oviasu,https://sutrapro.com/modega/checkout/AcNK4jOkMkHPNbI8kh0f,2023-11-27,Street/Choreography
ILD NYC,20:00:00,Beg House,Huu Rock,none,2023-11-27,Street/Choreography
PJM,20:00:00,Open Waacking Choreo,Yurie,none,2023-11-27,Street/Choreography
Steps,20:00:00,Adv/Int Contemp,Saki,none,2023-11-27,Contemporary/Modern
ILD Queens,20:10:00,All Levels Choreo,Christina Ryu,none,2023-11-27,Street/Choreography
Hive NJ,20:15:00,Adv Choreo Adults 17+,Karen Juarez (1),none,2023-11-27,Street/Choreography
Steps,20:30:00,Int/Adv Comm Jazz,"Williams, Jason",none,2023-11-27,Jazz
Gramercy,20:30:00,Int Hip Hop,angel,unavailable,2023-11-27,Street/Choreography
SassClass,20:30:00,Sultry Street Jazz,David,none,2023-11-27,Street/Choreography
Peridance,20:30:00,Int Afrobeats,Daayy Daayy (5),none,2023-11-27,World
SassClass,20:40:00,Empowered Expression,Brynlie,none,2023-11-27,Additional Disciplines
BDC,21:00:00,Adv Street Styles,Masumi Kambayashi (9),none,2023-11-27,Street/Choreography
BDC,21:00:00,Beg Heels,Courtney Sauls,none,2023-11-27,Street/Choreography
BDC,21:00:00,Int Contemp Fusion,Camryn Brothers,none,2023-11-27,Contemporary/Modern
PMT,21:10:00,Adv. Beg. Choreo,John John Tarrayo,none,2023-11-27,Street/Choreography
PMT,21:10:00,Breakin'101,Lars Kong (2),none,2023-11-27,Street/Choreography
Modega,21:30:00,"Open ""Modega"" Session",Static,https://sutrapro.com/modega/checkout/hvsj0WKtUnV7rKND3dzA,2023-11-27,Street/Choreography
