BDC,10:30:00,Basic Theater,Morgan Rose,none,2023-11-27,Theater
BDC,12:00:00,Beg Theater,Ian Klein,none,2023-11-27,Theater
Steps,12:30:00,Beg Theater Jazz,Resavy,none,2023-11-27,Theater
Steps,13:15:00,Adv/Int Theater Jazz,Spelman,none,2023-11-27,Theater
BDC,13:30:00,Int Theater,Lizz Picini,none,2023-11-27,Theater
Steps,15:15:00,Int/Adv Theater Jazz,Assor,none,2023-11-27,Theater
Peridance,16:00:00,Int Theater,Leslie Blake Walker (3),none,2023-11-27,Theater
BDC,16:30:00,Int Adv Theater,Daniel Gold (4),none,2023-11-27,Theater
Steps,16:30:00,Adv/Beg Theater Jazz,Leggio,none,2023-11-27,Theater
Steps,17:00:00,Adv/Int Theater Jazz,Darlington (6),none,2023-11-27,Theater
BDC,18:00:00,Adv Beg Theater,Sarah Juliet Shaw (5),none,2023-11-27,Theater
