Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087007&classDate=4/25/2024&clsLoc=1,In-Studio Adv/Int Jazz,Debbie Roshe,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089126&classDate=4/25/2024&clsLoc=1,In-Studio Adv/Beg Jazz Across the Floor,Cori Jo Swanson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089130&classDate=4/25/2024&clsLoc=1,In-Studio Adult Beginner Jazz,Kim Hale,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088428&classDate=4/25/2024&clsLoc=1,In-Studio Int/Adv Jazz,Dylan Pearce,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089022&classDate=4/25/2024&clsLoc=1,In-Studio Beg Hip Hop,Robin Dunn,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089128&classDate=4/25/2024&clsLoc=1,In-Studio Open Street Styles,Robert Taylor Jr.,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085580&classDate=4/25/2024&clsLoc=1,In-Studio Pilates Mat,Diarra Cummings,Steps on Broadway,1 hour
Steps on Broadway,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087110&classDate=4/25/2024&clsLoc=1,In-Studio Cardio Dance,Hito Star,Steps on Broadway,1 hour
Steps on Broadway,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088131&classDate=4/25/2024&clsLoc=1,In-Studio Int Broadway Tap,Andrew Winans,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085582&classDate=4/25/2024&clsLoc=1,In-Studio Basic Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088404&classDate=4/25/2024&clsLoc=1,In-Studio Int Tap,Ja'Bowen Dixon,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085583&classDate=4/25/2024&clsLoc=1,In-Studio Beg Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085584&classDate=4/25/2024&clsLoc=1,In-Studio Adv/Beg Tap,Oren Korenblum,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085586&classDate=4/25/2024&clsLoc=1,In-Studio Int Tap,Derick Grant,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085587&classDate=4/25/2024&clsLoc=1,In-Studio Adv/Beg Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:45 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089433&classDate=4/25/2024&clsLoc=1,In-Studio Int/Adv Theater Jazz,Charlie Sutton,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088616&classDate=4/25/2024&clsLoc=1,In-Studio Int Classic Theater Jazz,Dana Moore,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089386&classDate=4/25/2024&clsLoc=1,In-Studio Int/Adv Theater Fusion,Devin Richey,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087000&classDate=4/25/2024&clsLoc=1,In-Studio Adv/Int Theater Jazz,Alex Sanchez (5),Steps on Broadway,1 hour &30 minutes
