Studio,Start time,Classes,Instructor,Sign up
BDC,09:00:00,Adv Beg Ballet,Luis Villar,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17631&classDate=8/22/2023&clsLoc=1
BDC,10:00:00,Adv Beg Tap,Mike Camire (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17662&classDate=8/22/2023&clsLoc=1
BDC,10:00:00,Beg Hip-Hop,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17634&classDate=8/22/2023&clsLoc=1
BDC,10:30:00,Beg Jumps And Turns,Maddison Clay,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18040&classDate=8/22/2023&clsLoc=1
BDC,11:30:00,Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17503&classDate=8/22/2023&clsLoc=1
BDC,11:30:00,Int Theater,Andrew Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17649&classDate=8/22/2023&clsLoc=1
BDC,12:00:00,All Levels Yoga And Meditation,Lauren Marsaglia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17729&classDate=8/22/2023&clsLoc=1
BDC,13:00:00,Basic Tap,Ja'Bowen Dixon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18015&classDate=8/22/2023&clsLoc=1
BDC,13:00:00,Int Adv Theater,Joshua Bergasse,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17834&classDate=8/22/2023&clsLoc=1
BDC,13:30:00,All Levels Voice,Canceled Today,none
BDC,14:30:00,Adv Beg Tap,April Cook,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17685&classDate=8/22/2023&clsLoc=1
BDC,14:30:00,Int Adv Contemp,Gina Menichino,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17681&classDate=8/22/2023&clsLoc=1
BDC,14:30:00,Int Adv Theater Jazz,Marc Kimelman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18249&classDate=8/22/2023&clsLoc=1
BDC,15:00:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17687&classDate=8/22/2023&clsLoc=1
