Studio,Start time,Classes,Instructor,Sign up
Peridance,09:00:00,Open Ballet,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6183&classDate=8/22/2023&clsLoc=1
Peridance,10:00:00,Adv Ballet,Victoria Vargas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6325&classDate=8/22/2023&clsLoc=1
Peridance,10:00:00,Int Contemp Release,Shane Larson (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6182&classDate=8/22/2023&clsLoc=1
Peridance,10:30:00,Open Pointe,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=74&classId=6196&classDate=8/22/2023&clsLoc=1
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5374&classDate=8/22/2023&clsLoc=1
Peridance,11:30:00,Int Contemp,Vive _ (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5503&classDate=8/22/2023&clsLoc=1
Peridance,11:30:00,Open Gyrokinesis,Margot Gelber (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=5466&classDate=8/22/2023&clsLoc=1
Peridance,13:00:00,Int Ballet,Kate Loh,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6185&classDate=8/22/2023&clsLoc=1
Peridance,13:00:00,Int Choreo,Eric Delgado,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5468&classDate=8/22/2023&clsLoc=1
Peridance,13:00:00,Int Contemp,Guest Artist (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5434&classDate=8/22/2023&clsLoc=1
Peridance,14:30:00,Adv Contemp,Chris Ralph,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5524&classDate=8/22/2023&clsLoc=1
Peridance,14:30:00,Beg Graham,Cara McManus (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=6232&classDate=8/22/2023&clsLoc=1
Peridance,15:00:00,Open Yoga,Sarah Iguchi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=6195&classDate=8/22/2023&clsLoc=1
Peridance,16:00:00,Open Ballet,Dianna Warren,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6404&classDate=8/22/2023&clsLoc=1
Peridance,16:00:00,Open House,Sekou Heru,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5386&classDate=8/22/2023&clsLoc=1
Peridance,17:30:00,Beg Contemp Jazz,Patrick Garr (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6436&classDate=8/22/2023&clsLoc=1
Peridance,17:30:00,Open Popping,Jazzy J (Boog Soulfire),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5507&classDate=8/22/2023&clsLoc=1
Peridance,18:30:00,Beg Ballet,Julia Gleich,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6268&classDate=8/22/2023&clsLoc=1
Peridance,19:00:00,Adv Choreo,Ayumu Imazu (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5394&classDate=8/22/2023&clsLoc=1
Peridance,19:00:00,Adv Contemp,Alex Anderson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6242&classDate=8/22/2023&clsLoc=1
Peridance,20:30:00,Beg Vogue,Omari Wiles,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5392&classDate=8/22/2023&clsLoc=1
Peridance,20:30:00,Open Litefeet,Chrybaby Cozie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5538&classDate=8/22/2023&clsLoc=1
