Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8990&classDate=1/25/2024&clsLoc=1,In-StudioM: HARD | SHINEE (Part 2),Ness Martinez,none,1 hour &20 minutes
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6638&classDate=1/25/2024&clsLoc=1,In-StudioM: Kpop Diet Dance,DJ McIver,none,1 hour
ILoveDance,7:40 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8952&classDate=1/25/2024&clsLoc=1,In-StudioM: NewJeans | NewJeans (Part 2),Eunice Shin,Manhattan,1 hour &20 minutes
ILoveDance,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6048&classDate=1/25/2024&clsLoc=1,In-StudioM: Beg Hip Hop Choreography,Ness Martinez,none,1 hour &20 minutes
