Studio,Start time,,Classes,Teacher,Duration
PMT House of Dance,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3392&classDate=1/25/2024&clsLoc=1,IN PERSON: Adv. Beg. Jazz,Cristal Del Mar Lopez (2),1 hour &30 minutes
PMT House of Dance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3394&classDate=1/25/2024&clsLoc=1,IN PERSON: Adv. Beg. Choreography,Tay Gresham (3),1 hour &30 minutes
PMT House of Dance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3393&classDate=1/25/2024&clsLoc=1,IN PERSON: Beginner Contemporary,Mica Butnar,1 hour &30 minutes
PMT House of Dance,7:35 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3396&classDate=1/25/2024&clsLoc=1,IN PERSON: Beginner Vogue,Legendary Monster,1 hour &30 minutes
PMT House of Dance,7:35 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3535&classDate=1/25/2024&clsLoc=1,IN PERSON: Open Level House Drills,Jungle -,1 hour &30 minutes
PMT House of Dance,9:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3554&classDate=1/25/2024&clsLoc=1,IN PERSON: Beginner Heels,Sophia Marrapodi (4),1 hour &30 minutes
