Studio,Start time,Sign up,Classes,Teacher,Duration
Sass Class,11:30 am  EDT,none,Sultry Street Jazz,Sofia,1 hour
Sass Class,11:35 am  EDT,none,Sass Advanced: Sexy Stilettos®,Kiersten,1 hour
Sass Class,12:45 pm  EDT,none,Sexy Stilettos®,Kiersten,1 hour
Sass Class,2:00 pm  EDT,none,Chairography™,Tony,1 hour
