Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,10:00 am  EDT,none,IN-STUDIO Abs Beginner Ballet,Dawn Hillen,Studio 1C,1 hour
Ailey Studios,11:15 am  EDT,none,IN-STUDIO Zumba Fitness,Will Negrillo,Studio 1C,1 hour
Ailey Studios,2:00 pm  EDT,none,IN-STUDIO Beginner Hip-Hop,Jonathan Lee,Studio 1C,1 hour & 30 minutes
Ailey Studios,3:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825221&classDate=10/14/2023&clsLoc=1,IN-STUDIO Abs Beg Hip-Hop,Robin Dunn,Studio 1B,1 hour & 30 minutes
Ailey Studios,3:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824653&classDate=10/14/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Ronald Alexander,Studio 1C,1 hour & 30 minutes
Ailey Studios,10:00 am  EDT,none,IN-STUDIO Masala Bhangra,Sarina Jain,Studio 1A,1 hour
Ailey Studios,12:30 pm  EDT,none,IN-STUDIO Beginner Horton,Cheryl Rowley-Gaskins,Studio 1C,1 hour & 30 minutes
Ailey Studios,2:30 pm  EDT,none,IN-STUDIO Beginner Limón,Becky Brown,Studio 1A,1 hour & 15 minutes
Ailey Studios,3:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825460&classDate=10/14/2023&clsLoc=1,IN-STUDIO Adv Beg NY Style Mambo,Katherine Jimenez,Studio 5C,1 hour & 30 minutes
