Studio,Start time,Sign up,Classes,Teacher,Room,Duration
Ballet Arts,9:00 am  EDT,none,In Studio: PILATES / STRETCH,Charmaine Trotman-Shumantov,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,11:00 am  EDT,none,IN-Studio: INTERMEDIATE Ballet,Simon Kazantsev,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,12:30 pm  EDT,none,IN-Studio: ADVANCED BEGINNER Ballet,Noriko Hara,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,2:30 pm  EDT,none,IN-Studio: OPEN LEVEL BALLET,Yuka Kawazu,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
