Studio,Start time,Sign up,Classes,Teacher,Duration
PMT House of Dance,12:00 pm  EDT,none,IN PERSON: Basic Ballet Barre,Shauna Sloms,1 hour
PMT House of Dance,1:00 pm  EDT,none,IN PERSON: Adv. Beg. Hip Hop,Mini Zhang,1 hour & 30 minutes
PMT House of Dance,1:00 pm  EDT,none,IN PERSON: Basic Hip Hop,Andy Needham,1 hour & 30 minutes
PMT House of Dance,2:30 pm  EDT,none,IN PERSON: Adv. Beg. Choreography,Youran Lee,1 hour & 30 minutes
PMT House of Dance,2:30 pm  EDT,none,IN PERSON: Open Popping,Big Mike,1 hour & 30 minutes
PMT House of Dance,4:10 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3410&classDate=10/14/2023&clsLoc=1,IN PERSON: Adv. Beg. Breaking,Bboy Cuong,1 hour & 30 minutes
PMT House of Dance,4:10 pm  EDT,none,IN PERSON: Adv. Beg. Choreography,Cancelled Today,1 hour & 30 minutes
PMT House of Dance,5:40 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3411&classDate=10/14/2023&clsLoc=1,IN PERSON: Open Heels,Sophia Marrapodi,1 hour & 30 minutes
