Peridance,1:30pm,Int Jazz,Grant Chang,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6216&classDate=8/12/2023&clsLoc=1
Broadway Dance Center,10:00am,Adv Beg Jazz,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18154&classDate=8/12/2023&clsLoc=1
Broadway Dance Center,4:00pm,Beg Comm Jazz,Debbie Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18201&classDate=8/12/2023&clsLoc=1
Steps on Broadway,12:00pm,Beg Jazz,Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085622&classDate=8/12/2023&clsLoc=1
