Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8916&classDate=12/11/2023&clsLoc=1,In-StudioNJ: LALALALA | Stray Kids (Part 2),Maylin Ramos,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8920&classDate=12/11/2023&clsLoc=1,In-StudioNJ: Drama | aespa (Part 2),Min Seon Kim,Fort Lee Studio 1,1 hour &20 minutes
