Studio,Start time,,Classes,Teacher,Assistant,Musician,Duration
Taylor School,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3560&classDate=12/11/2023&clsLoc=1,Professional Level Taylor Modern,Eran Bugge (1),none,Nezih Antakli,1 hour &30 minutes
