Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9064&classDate=1/3/2024&clsLoc=1,In-StudioM: Chasing That Feeling | TXT (One Day),Ying Dong,Manhattan,1 hour &20 minutes
ILoveDance,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6064&classDate=1/3/2024&clsLoc=1,In-StudioM: Adv Beg Choreography,Alice Wu,Manhattan,1 hour &20 minutes
