Studio,Start time,,Classes,Teacher,Duration
Brickhouse,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7714&classDate=1/3/2024&clsLoc=1,Contemporary (Int),Rae-ann Thomas,1 hour &30 minutes
Brickhouse,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7800&classDate=1/3/2024&clsLoc=1,Hip Hop (Int/Adv),Nick Kim,1 hour &30 minutes
Brickhouse,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7975&classDate=1/3/2024&clsLoc=1,Pop Up - Hip Hop,SINQUE .,1 hour &30 minutes
Brickhouse,6:00 pm EST,none,GeNex (Private),Kelly Peters,2 hours
Brickhouse,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7905&classDate=1/3/2024&clsLoc=1,Hip Hop (Adv),Rachel Wilson,1 hour &30 minutes
