Studio,Start time,Classes,Instructor,Sign up
The Femmily (Female Only),18:00:00,Frame Up,Irina V.,none
The Femmily (Female Only),18:00:00,High Heels Base,Taya Y.,none
The Femmily (Female Only),19:00:00,Exotic Pole Dance,Dolce C.,none
The Femmily (Female Only),19:00:00,High Heels,Irina V.,none
The Femmily (Female Only),19:00:00,Street Style,Taya Y.,none
The Femmily (Female Only),20:00:00,Stretching,Taya Y.,none
The Femmily (Female Only),20:00:00,Twerk,Dolce C.,none
