Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8328&classDate=9/1/2023&clsLoc=1,In-StudioQ: Sugarcoat | NATTY (ONE DAY),Eunice Shin,Flushing,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8270&classDate=9/1/2023&clsLoc=1,In-StudioQ: Seven | Jung Kook (Part 5),Ying Dong,Flushing,1 hour & 20 minutes
