Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"12:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8292&classDate=8/19/2023&clsLoc=1,Online: Seven | Jung Kook (Part 3),Ying Dong,none,1 hour & 20 minutes
ILoveDance,"1:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8282&classDate=8/19/2023&clsLoc=1,Online: Shhh | KISS OF LIFE (Part 3),Maylin Ramos,none,1 hour & 20 minutes
ILoveDance,"3:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8242&classDate=8/19/2023&clsLoc=1,Online: Super Shy | NewJeans (Part 3),Winnie Chung,none,1 hour & 20 minutes
