Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146828298&classDate=12/15/2024&clsLoc=1,ONLINE Beg Ballet,Anna Lederfeind,none,1 hour &30 minutes
Ailey Studios,11:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146831130&classDate=12/15/2024&clsLoc=1,ONLINE Adv Beg Ballet,Lisa Fitzgerald,none,1 hour &30 minutes
Ailey Studios,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146828306&classDate=12/15/2024&clsLoc=1,ONLINE Pilates Fusion,Olivia Bowman-Jackson,none,1 hour
Ailey Studios,1:30 pm EST,none,ONLINE Beg Horton,Cancelled Today,none,1 hour &30 minutes
