Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Steps on Broadway,4:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=114&classId=2147089284&classDate=12/15/2024&clsLoc=1,Virtual 2-Hour Class: Adv/Int Theater Jazz,Jessica Lee Goldyn,Steps on Broadway,2 hours
Steps on Broadway,9:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147090535&classDate=12/15/2024&clsLoc=1,Virtual 90 Int Ballet,Linda Gelinas,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082442&classDate=12/15/2024&clsLoc=1,Virtual 90 Adv Ballet,Karin Averty,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082444&classDate=12/15/2024&clsLoc=1,Virtual 90 Adv/Int Ballet,Nina Goldman,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089408&classDate=12/15/2024&clsLoc=1,Virtual 90 Beg Ballet,Lizzy Supan,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089414&classDate=12/15/2024&clsLoc=1,Virtual 90 Int Ballet,Sarah Lane (1),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147090536&classDate=12/15/2024&clsLoc=1,Virtual 90 Int/Adv Ballet,Kate Loh (2),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089404&classDate=12/15/2024&clsLoc=1,Virtual 90 Adv/Beg Contemporary,Clinton Edward,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147091410&classDate=12/15/2024&clsLoc=1,Virtual 90 Int Contemporary Jazz,Jaryd Farcon,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089416&classDate=12/15/2024&clsLoc=1,Virtual 90 Int Contemporary,Briana Reed,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082450&classDate=12/15/2024&clsLoc=1,Virtual 90 Beg Jazz,IngaMarie Gerson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089410&classDate=12/15/2024&clsLoc=1,Virtual 90 Int Jazz Fusion,Roberta Mathes,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089412&classDate=12/15/2024&clsLoc=1,Virtual 90 Beg Hip Hop,Amy Mitchell,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087985&classDate=12/15/2024&clsLoc=1,Virtual 60 Open Level Yoga,Devin Mae Conway,Steps on Broadway,1 hour
Steps on Broadway,4:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147091190&classDate=12/15/2024&clsLoc=1,Virtual 60 Absolute Beginner Swing,Spencer Weisbond,Steps on Broadway,1 hour
Steps on Broadway,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147091178&classDate=12/15/2024&clsLoc=1,Virtual 60 Basic Swing,Spencer Weisbond,Steps on Broadway,1 hour
Steps on Broadway,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147091366&classDate=12/15/2024&clsLoc=1,Virtual 90 Int Tap,Felipe Galganni,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082448&classDate=12/15/2024&clsLoc=1,Virtual 90 Adv/Beg Tap,Felipe Galganni,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147090066&classDate=12/15/2024&clsLoc=1,Virtual 90 Beg Tap,Kat Ponza,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085292&classDate=12/15/2024&clsLoc=1,Virtual 90 Int Broadway Tap,Sara Brians,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083876&classDate=12/15/2024&clsLoc=1,Virtual 90 Int Theater Jazz,Krystyna Resavy,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082452&classDate=12/15/2024&clsLoc=1,Virtual 90 Adv/Beg Theater Jazz,Lisa Biagini,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147090975&classDate=12/15/2024&clsLoc=1,Virtual 90 Beg Theater Dance,Rebecca Frazier,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087306&classDate=12/15/2024&clsLoc=1,Virtual 90 Adv/Int Classic Theater Jazz,Dana Moore,Steps on Broadway,1 hour &30 minutes
