Studio,Start time,Sign up,Classes,Teacher,Studio,Duration
Broadway Dance Center,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=21732&classDate=12/15/2024&clsLoc=1,LIVESTREAM: Adv Beg BROADWAY JAZZ with Sue Samuels,Sue Samuels,LS ST-A,1 hour &30 minutes
Broadway Dance Center,12:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=21744&classDate=12/15/2024&clsLoc=1,LIVESTREAM: Basic JAZZ with Heather Rigg,Heather Rigg,LS ST-A,1 hour &30 minutes
Broadway Dance Center,3:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=21734&classDate=12/15/2024&clsLoc=1,LIVESTREAM: Basic HIP-HOP with Q,Q,LS ST-5,1 hour &30 minutes
