Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824988&classDate=10/1/2023&clsLoc=1,ONLINE: Beginner Ballet,Anna Lederfeind,none,1 hour & 30 minutes
Ailey Studios,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824995&classDate=10/1/2023&clsLoc=1,ONLINE: Beginner Horton,Linda Celeste Sims,none,1 hour & 30 minutes
Ailey Studios,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146825000&classDate=10/1/2023&clsLoc=1,ONLINE: Pilates Fusion,Olivia Bowman-Jackson,none,1 hour
