Studio,Start time,,Classes,Teacher,Duration
ATDF,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2172&classDate=2/8/2024&clsLoc=1,Advanced Beginner,Felipe Galganni (4),1 hour &15 minutes
ATDF,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2171&classDate=2/8/2024&clsLoc=1,Basic,Susan Hebach,1 hour &15 minutes
