Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,9:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9241&classDate=2/8/2024&clsLoc=1,In-StudioNJ: Beginner Kpop,Regina Lustre,none,1 hour
ILoveDance,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8600&classDate=2/8/2024&clsLoc=1,In-StudioNJ: Kids Kpop (9 - 12 years old),Maylin Ramos,none,1 hour
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9179&classDate=2/8/2024&clsLoc=1,In-StudioNJ: UNTOUCHABLE | ITZY (Part 1),Maylin Ramos,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8436&classDate=2/8/2024&clsLoc=1,In-StudioNJ: Adv Beg Choreography,Alice Wu,none,1 hour &20 minutes
