Studio,Start time,Classes,Instructor,Sign up
Gramercy,16:00:00,Beg Acro,Kristi,unavailable
Gramercy,17:30:00,Adv. Beg Contemp Fusion,yurie,unavailable
Gramercy,19:00:00,Adv. Beg Choreo,Joanna,unavailable
Gramercy,20:30:00,Open Level Reggaeton Fusion,nando,unavailable
