Studio,Start time,Classes,Instructor,Sign up
Steps,09:00:00,Int Ballet,Cave,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147082816&classDate=8/17/2023&clsLoc=1
Steps,09:45:00,Int/Adv Pro Ballet,Freemantle (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086997&classDate=8/17/2023&clsLoc=1
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087080&classDate=8/17/2023&clsLoc=1
Steps,10:30:00,Rommett Floor Barre,Wesley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087081&classDate=8/17/2023&clsLoc=1
Steps,11:00:00,Adv/Beg Ballet,Lawrence (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147084561&classDate=8/17/2023&clsLoc=1
Steps,11:30:00,Adv Pro Ballet,Bielski,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087003&classDate=8/17/2023&clsLoc=1
Steps,13:30:00,Int Ballet,Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087004&classDate=8/17/2023&clsLoc=1
Steps,17:00:00,Adv/Int Ballet,"Edge, A. (3)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087005&classDate=8/17/2023&clsLoc=1
Steps,18:45:00,Beg/Int Ballet,Cave (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087084&classDate=8/17/2023&clsLoc=1
Steps,11:30:00,Adv/Beg Contemp,"Jackson, M",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085571&classDate=8/17/2023&clsLoc=1
Steps,15:15:00,Adv/Int Contemp,"Lombardi, J. (5)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087006&classDate=8/17/2023&clsLoc=1
Steps,16:45:00,Adv/Int Contemp,McGowan (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085573&classDate=8/17/2023&clsLoc=1
Steps,18:30:00,Beg Contemp,Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085575&classDate=8/17/2023&clsLoc=1
Steps,18:15:00,Adv/Int Contemp Master Class,"Richardson, D",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087772&classDate=8/17/2023&clsLoc=1
Steps,14:30:00,Int Comm Jazz,Gold,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087143&classDate=8/17/2023&clsLoc=1
Steps,15:00:00,Adv/Beg Jazz,Ciulla,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087224&classDate=8/17/2023&clsLoc=1
Steps,15:00:00,Adv/Int Jazz,Roshe,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087007&classDate=8/17/2023&clsLoc=1
Steps,20:15:00,Adv/Int Contemp,"Hicks, M.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087523&classDate=8/17/2023&clsLoc=1
Steps,20:00:00,Open Street Styles,Taylor Jr.,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087420&classDate=8/17/2023&clsLoc=1
Steps,13:30:00,Pilates Mat,Cummings,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085580&classDate=8/17/2023&clsLoc=1
Steps,18:30:00,Cardio Dance,"Star, Hito",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087110&classDate=8/17/2023&clsLoc=1
Steps,10:30:00,Int Broadway Tap,Winans,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086166&classDate=8/17/2023&clsLoc=1
Steps,12:00:00,Basic Tap,Carminucci,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085582&classDate=8/17/2023&clsLoc=1
Steps,13:45:00,Beg Tap,Carminucci,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085583&classDate=8/17/2023&clsLoc=1
Steps,14:15:00,Adv/Beg Tap,Almaguer (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085584&classDate=8/17/2023&clsLoc=1
Steps,17:15:00,Int Tap,Wasiuta (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085586&classDate=8/17/2023&clsLoc=1
Steps,19:00:00,Adv/Beg Tap,Carminucci,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085587&classDate=8/17/2023&clsLoc=1
Steps,11:45:00,Adv/Int Theater Jazz,Cunningham,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087008&classDate=8/17/2023&clsLoc=1
Steps,13:15:00,Adv Theater Dance,"Lewis, S.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086995&classDate=8/17/2023&clsLoc=1
Steps,13:15:00,Int Classic Theater Jazz,Moore,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085543&classDate=8/17/2023&clsLoc=1
Steps,16:45:00,Adv/Int Theater Jazz,TBA (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087000&classDate=8/17/2023&clsLoc=1
Steps,20:30:00,Int/Adv Theater Dance,Kimelman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087764&classDate=8/17/2023&clsLoc=1
Steps,19:00:00,Open Capoeira,da Silva,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080444&classDate=8/17/2023&clsLoc=1
