Studio,Start time,Classes,Instructor,Sign up
Modega,18:30:00,Beg/Adv. Beg. Hip-Hop Choreo,Jillian Roberts,https://sutrapro.com/modega/checkout/fCdsmVWFrfhEK0Jh2QtY
Modega,20:00:00,All Levels Litefeet,Jayy Black,https://sutrapro.com/modega/checkout/hq2NDwDgJSXLBPN1SkVk
Modega,20:00:00,All Levels House Floorwork,Lesar,https://sutrapro.com/modega/checkout/UZBIf70JL0Pmrmj41lIe
Modega,21:30:00,"""Every Thursday"" Open Hip-Hop Session",8-Legx & CJ & Darien Van Rensalier & Paco Hopskotch Valencia,https://sutrapro.com/modega/checkout/Zbrgna7Kd8utQsgUQDMv
