Studio,Start time,Sign up,Classes,Instructor
Modega,5:30 PM EDT • (60 min),https://sutrapro.com/modega/checkout/VG9Ce9YMSjdtowNpSyLV,Strength and Flexibility (Bella Body Technique),Sofia Mahdavi
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/IAcDBHHx6pnu6Zcabnn5,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/hvQDxIpy5dnvt01yb0N1,All Levels Waacking,Zenta
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/cpyh1qAz5IU8AFwr5c9s,Intermediate House,Huu Rock
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/XpLnJU82z7Nb3ZizcZji,Beg./Adv. Beg. Choreography,Edson Maldonado
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/4mdIBpKFmtpx3h8pStJN,"Open ""Modega"" Session",Huu Rock
