Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/87TmFxQjUBLnmV6xvecc,Beg./Adv. Beginner Choreography,Cole McNamee
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/vPB5UBtnjIJ74LZJcx9H,All Levels Hip Hop,"Quilan ""Cue"" Arnold"
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/pLaNvduNdBcB3WLIBkTn,All Levels Breaking,Static
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/ou14juSHrfVGpzGMe6Xh,Int./Adv. Choreography,Esosa Oviasu
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/L9GMq9Z1wouaXTbV1Vuc,"Open ""Modega"" Session",Static
