Studio,Start time,,Classes,Teacher,Duration
ATDF,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2188&classDate=2/20/2024&clsLoc=1,Advanced Beginner,Tony Waag,1 hour &15 minutes
ATDF,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2307&classDate=2/20/2024&clsLoc=1,Basic,Ivan Owens,1 hour &15 minutes
ATDF,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2174&classDate=2/20/2024&clsLoc=1,Beginner,Emma Butensky,1 hour &15 minutes
ATDF,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2189&classDate=2/20/2024&clsLoc=1,Intermediate Repertory,Lynn Schwab,1 hour &15 minutes
