Studio,Start time,,Classes,Teacher,Assistant,Musician,Duration
Taylor School,9:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=3739&classDate=2/20/2024&clsLoc=1,Slow Flow Vinyasa Yoga,Erica Caruso,none,none,1 hour
Taylor School,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3647&classDate=2/20/2024&clsLoc=1,Professional Level Taylor Modern,Lee Duveneck (2),none,Richard Bennett,1 hour &30 minutes
Taylor School,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=33&classId=3729&classDate=2/20/2024&clsLoc=1,Pro Ballez with Katy Pyle,Katy Pyle,none,none,1 hour &45 minutes
Taylor School,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=3696&classDate=2/20/2024&clsLoc=1,Adult Beginner/Intermediate Ballet,Olivia Passarelli,none,none,1 hour &30 minutes
Taylor School,6:00 pm EST,none,Young Adult Breaking,Cancelled Today,none,none,1 hour &30 minutes
