Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2023-12-07,Ballet
Steps,09:00:00,Int Ballet,Cave,none,2023-12-07,Ballet
BDC,09:00:00,Beg Contemp,Jenifer Dillow,none,2023-12-07,Contemporary/Modern
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2023-12-07,Ballet
BDC,09:15:00,All Levels Moving Meditation,Mariangel Romero,none,2023-12-07,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2023-12-07,Ballet
ILD NJ,09:30:00,Kpop Diet Dance,Min Seon Kim,none,2023-12-07,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (1),none,2023-12-07,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2023-12-07,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2023-12-07,Ballet
Mark Morris,10:00:00,Beg Ballet,Tristan *Grannum,none,2023-12-07,Ballet
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2023-12-07,Ballet
Steps,10:00:00,Beg Jazz,Bufferd,none,2023-12-07,Jazz
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,none,2023-12-07,Ballet
Peridance,10:00:00,Int Contemp,Assaf Salhov,none,2023-12-07,Contemporary/Modern
Taylor School,10:00:00,Professional Level Taylor Modern,Christina Lynch Markham (4),none,2023-12-07,Contemporary/Modern
Gibney,10:00:00,Super Chill Ballet,Doron Perk,none,2023-12-07,Ballet
Gibney,10:00:00,Contemp,Baye & Asa,none,2023-12-07,Contemporary/Modern
Gibney,10:00:00,Contemp Release,Wesley Ensminger,none,2023-12-07,Contemporary/Modern
BDC,10:30:00,Int Ballet,Jamie Salmon,none,2023-12-07,Ballet
Steps,10:30:00,Int Broadway Tap,Winans,none,2023-12-07,Tap
BDC,10:30:00,Adv Beg Contemp,Eric Campros,none,2023-12-07,Contemporary/Modern
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2023-12-07,Theater
BDC,10:30:00,Basic Tap,Canceled Today,none,2023-12-07,Tap
Steps,10:30:00,Rommett Floor Barre,Wesley,none,2023-12-07,Ballet
BDC,10:30:00,Beg Hip-Hop,Ness Martinez,none,2023-12-07,Street/Choreography
Steps,11:00:00,Adv/Beg Ballet,Kemezis,none,2023-12-07,Ballet
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2023-12-07,Ballet
Mark Morris,11:00:00,Int Contemp,Brayden *Singley (6),none,2023-12-07,Contemporary/Modern
BAE,11:00:00,Floor Barre,Hope Ruth,none,2023-12-07,Ballet
Peridance,11:30:00,Adv Contemp,Kristin Sudeikis (1),none,2023-12-07,Contemporary/Modern
Steps,11:30:00,Adv Pro Ballet,Bielski,none,2023-12-07,Ballet
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2023-12-07,Ballet
Peridance,11:30:00,Open Yoga,Sarah Iguchi (2),none,2023-12-07,Additional Disciplines
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2023-12-07,Ballet
Ballet Arts,11:30:00,Int Ballet,Noriko Hara,none,2023-12-07,Ballet
Steps,11:30:00,Adv/Beg Contemp,"Jackson, M",none,2023-12-07,Contemporary/Modern
Peridance,11:30:00,Int Graham,Caterina Rago,none,2023-12-07,Contemporary/Modern
BAE,11:30:00,Basic Beg Ballet,Marsha Knight,none,2023-12-07,Ballet
Steps,11:45:00,Adv/Int Theater Jazz,Spelman,none,2023-12-07,Theater
BDC,12:00:00,Beg Broadway Jazz,Sue Samuels,none,2023-12-07,Theater
BAE,12:00:00,Beg Ballet,Hope Ruth,none,2023-12-07,Ballet
BDC,12:00:00,Beg House,Huu Rock,none,2023-12-07,Street/Choreography
Gibney,12:00:00,"Contemp Time, Connections, Imagination",Maya Balam Meyong,none,2023-12-07,Contemporary/Modern
Gibney,12:00:00,Contemp Forms,Nicole von Arx,none,2023-12-07,Contemporary/Modern
BDC,12:00:00,Beg Tap,Jill Kenney,none,2023-12-07,Tap
BDC,12:00:00,Int Theater,Andrew Wilson,none,2023-12-07,Theater
Steps,12:00:00,Basic Tap,Carminucci,none,2023-12-07,Tap
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,none,2023-12-07,Ballet
Gibney,12:00:00,Countertechnique,Francesca Dominguez,none,2023-12-07,Additional Disciplines
Steps,12:30:00,Int Tap,"Dixon, J.",none,2023-12-07,Tap
Gibney,12:30:00,Zena Rommett Floor-Barre At 280,Jodi Moccia,none,2023-12-07,Ballet
Steps,12:30:00,Int Contemp,Minutoli,none,2023-12-07,Contemporary/Modern
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,none,2023-12-07,Ballet
Peridance,13:00:00,Open Heels,Hector Invictus Lopez,none,2023-12-07,Street/Choreography
Peridance,13:00:00,Adv Contemp,Max Stone,none,2023-12-07,Contemporary/Modern
Peridance,13:00:00,Int Ballet,Kate Loh,none,2023-12-07,Ballet
Steps,13:15:00,Int Classic Theater Jazz,Moore,none,2023-12-07,Theater
Steps,13:15:00,Adv Theater Dance,"Lewis, S.",none,2023-12-07,Theater
BDC,13:30:00,Beg Jazz,Heather Rigg,none,2023-12-07,Jazz
BDC,13:30:00,Basic Ballet,Dorit Koppel,none,2023-12-07,Ballet
Steps,13:30:00,Pilates Mat,Cummings,none,2023-12-07,Additional Disciplines
BDC,13:30:00,Adv Beg Tap,Avital Asuleen,none,2023-12-07,Tap
Steps,13:30:00,Int Ballet,Hara,none,2023-12-07,Ballet
BDC,13:30:00,Int Contemp,Jaclyn Walsh,none,2023-12-07,Contemporary/Modern
BDC,13:30:00,All Levels Voice,Eric Fotre Leach,none,2023-12-07,Additional Disciplines
Steps,13:45:00,Beg Tap,Carminucci,none,2023-12-07,Tap
Gibney,14:00:00,Movement Research At 280,Kayla White,none,2023-12-07,Additional Disciplines
Steps,14:15:00,Adv/Beg Tap,Korenblum,none,2023-12-07,Tap
Ballet Arts,14:30:00,Adv Int Ballet,François Perron,none,2023-12-07,Ballet
Peridance,14:30:00,Open House Drills | Moptop,Cebo Carr,none,2023-12-07,Street/Choreography
Peridance,14:30:00,Int Choreo,Tomoko Ishikawa,none,2023-12-07,Street/Choreography
Steps,14:30:00,Int Comm Jazz,Gold,none,2023-12-07,Jazz
BDC,15:00:00,Beg Contemp,Blue,none,2023-12-07,Contemporary/Modern
BDC,15:00:00,Int Contemp,Mishay Petronelli,none,2023-12-07,Contemporary/Modern
BDC,15:00:00,Beg Ballet,Yuka Kawazu,none,2023-12-07,Ballet
Brickhouse,15:00:00,Heels Int/Adv,Sabina Lundgren,none,2023-12-07,Street/Choreography
BDC,15:00:00,Adv Beg Theater,Sarah Juliet Shaw (1),none,2023-12-07,Theater
Steps,15:00:00,Adv/Int Jazz,Roshe,none,2023-12-07,Jazz
BDC,15:00:00,Int Tap,Josh Israel (2),none,2023-12-07,Tap
BDC,15:00:00,Adv Beg Jazz Funk,Canceled Today,none,2023-12-07,Street/Choreography
Steps,15:15:00,Adv/Int Theater Jazz,Winans (4),none,2023-12-07,Theater
Cre8ivity NJ,15:45:00,Int Ballet Ages 9-12,Gianna Caridi,none,2023-12-07,Ballet
Ballet Arts,16:00:00,Contemp,Danita Shaheen,none,2023-12-07,Contemporary/Modern
Peridance,16:00:00,Open Ballet/Pointe,Dianna Warren,none,2023-12-07,Ballet
