Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824592&classDate=9/28/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Yuka Kawazu,Studio 1B,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824576&classDate=9/28/2023&clsLoc=1,IN-STUDIO Abs Beg Hip-Hop,Yancy Greene,Studio 5A,1 hour & 30 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824595&classDate=9/28/2023&clsLoc=1,IN-STUDIO Beginner Contemporary,Christopher Jackson,Studio 2A,1 hour & 30 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824606&classDate=9/28/2023&clsLoc=1,IN-STUDIO Beginner Hip-Hop,Jonathan Lee,Studio 1C,1 hour & 30 minutes
Ailey Studios,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825230&classDate=9/28/2023&clsLoc=1,IN-STUDIO Beginner Broadway Dance,Matthew Johnson Harris,Studio 1B,1 hour & 30 minutes
Ailey Studios,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824639&classDate=9/28/2023&clsLoc=1,IN-STUDIO Zumba Fitness,Tatiana Maya (1),Studio 1C,1 hour
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824617&classDate=9/28/2023&clsLoc=1,IN-STUDIO Beginner West African,Maguette Camara,Studio 1A,1 hour
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824599&classDate=9/28/2023&clsLoc=1,IN-STUDIO Beginner Heels,Courtney Sauls,Studio LLC,1 hour & 30 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824610&classDate=9/28/2023&clsLoc=1,IN-STUDIO Beginner Horton,Terri Wright,Studio 2B,1 hour & 30 minutes
