Studio,Start time,Sign up,Classes,Teacher,Assistant,Musician,Duration
Taylor School,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3563&classDate=9/28/2023&clsLoc=1,Professional Level Taylor Modern,Winston Brown (5),none,Tom Farrell,1 hour & 30 minutes
