Studio,Start time,,Sessions,Teacher,Studio,Duration
Gibney,10:30 am EST,none,Beginner Simonson with Leann Gioia at 280,Cancelled Today,none,1 hour &30 minutes
Gibney,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12677&classDate=12/9/2023&clsLoc=1,Gaga/people at 280,Kyle Scheurich,Gibney 280: Studio C,1 hour
Gibney,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12570&classDate=12/9/2023&clsLoc=1,Intermediate/Advanced Beginner Ballet with Kat Wildish at 890,Kat Wildish,Gibney 890: Studio 5-2,1 hour &30 minutes
Gibney,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12949&classDate=12/9/2023&clsLoc=1,Countertechnique with Maggie Costales at 280,Maggie Costales,Gibney 280: Studio E,1 hour &45 minutes
Gibney,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12912&classDate=12/9/2023&clsLoc=1,Embodiment through Dance Movement Therapy at 280,Giulia Carotenuto,Gibney 280: Studio D,1 hour &45 minutes
Gibney,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12650&classDate=12/9/2023&clsLoc=1,Pointe with Kat Wildish at 890,Kat Wildish,Gibney 890: Studio 5-2,1 hour
Gibney,12:00 pm EST,none,Simonson Jazz with Leann Gioia at 280,Cancelled Today,none,1 hour &45 minutes
