Studio,Start time,Sign up,Classes,Instructor
Modega,1:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/NW0NfaGA04DCdCK5sMPc,Int./Adv. Choreography,Jason Diaz
Modega,2:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/An3SUbQDo36SfRTGzVT2,All Levels Popping,Castro
Modega,6:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/6BHNvWmilabPAN5oyADz,All Levels Vogue Femme,Saki
