Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8839&classDate=12/9/2023&clsLoc=1,In-StudioM: Drama | aespa (Part 1),Eunice Shin,Manhattan,1 hour &20 minutes
ILoveDance,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8828&classDate=12/9/2023&clsLoc=1,In-StudioM: God Of Music | SEVENTEEN (Part 1),Maylin Ramos,Manhattan,1 hour &20 minutes
ILoveDance,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8806&classDate=12/9/2023&clsLoc=1,In-StudioM: LALALALA | STRAY KIDS (Part 1),Ying Dong,Manhattan,1 hour &20 minutes
