Studio,Start time,,Classes,Teacher,Duration
Cumbe Dance Center,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4180&classDate=12/9/2023&clsLoc=1,Compas/Kompa Dance [All Levels],Julio Jean & Robenson Mathurin,1 hour
Cumbe Dance Center,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4160&classDate=12/9/2023&clsLoc=1,Dunham Jazz [D4J],Candice Michelle Franklin,2 hours
