Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18539&classDate=12/9/2023&clsLoc=1,IN-PERSON: Basic BALLET with Jessica Epting,Jessica Epting,Studio A,1 hour &30 minutes
Broadway Dance Center,3:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18128&classDate=12/9/2023&clsLoc=1,IN-PERSON: Int JAZZ FUSION with Michelle Barber,Michelle Barber,Studio 5,1 hour &30 minutes
Broadway Dance Center,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18163&classDate=12/9/2023&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUNK with Chio,Chio,Studio 5,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18389&classDate=12/9/2023&clsLoc=1,IN-PERSON: All Levels AFRO'DANCE with Angel Kaba,Angel Kaba,Studio 3,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18774&classDate=12/9/2023&clsLoc=1,IN-PERSON: Int JAZZ with AC Ciulla,AC Ciulla,Studio A,1 hour &30 minutes
Broadway Dance Center,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18291&classDate=12/9/2023&clsLoc=1,IN-PERSON: Int THEATER with Matthew Steffens,Matthew Steffens,Studio 4,1 hour &30 minutes
Broadway Dance Center,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18881&classDate=12/9/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY FUSION with Maleek Washington,Maleek Washington,Studio 4,1 hour &30 minutes
Broadway Dance Center,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18126&classDate=12/9/2023&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUSION with Michelle Barber,Michelle Barber,Studio 5,1 hour &30 minutes
Broadway Dance Center,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18472&classDate=12/9/2023&clsLoc=1,IN-PERSON: Basic TAP with Oren Korenblum,Oren Korenblum,Studio B,1 hour &30 minutes
Broadway Dance Center,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18214&classDate=12/9/2023&clsLoc=1,IN-PERSON: Beg BALLET with Erica Ratkovicz,Erica Ratkovicz,Studio 4,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18334&classDate=12/9/2023&clsLoc=1,IN-PERSON: Beg TAP with Mark Albrecht,Mark Albrecht,Studio B,1 hour &30 minutes
Broadway Dance Center,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18188&classDate=12/9/2023&clsLoc=1,IN-PERSON: Adv Beg HIP-HOP with Q,Q,Studio 5,1 hour &30 minutes
Broadway Dance Center,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18823&classDate=12/9/2023&clsLoc=1,IN-PERSON: Int Adv HEELS with Brayden Singley,Brayden Singley,Studio 3,1 hour &30 minutes
Broadway Dance Center,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18310&classDate=12/9/2023&clsLoc=1,IN-PERSON: Int STREET JAZZ with Ness Martinez,TBA (1),Studio 5,1 hour &30 minutes
