Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826241&classDate=3/13/2024&clsLoc=1,ONLINE: Beginner Contemporary,Linda Celeste Sims,none,1 hour &30 minutes
Ailey Studios,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826250&classDate=3/13/2024&clsLoc=1,ONLINE: Zumba,Mike Gomez,none,1 hour
