Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9317&classDate=3/19/2024&clsLoc=1,Online: SMART | LE SSERAFIM (Part 3),Winnie Chung,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9345&classDate=3/19/2024&clsLoc=1,Online: Mr. Vampire | ITZY (Part 3),Maylin Ramos,none,1 hour &20 minutes
