Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8399&classDate=9/29/2023&clsLoc=1,Online: Killin Me Good | JIHYO (Part 4),Eunice Shin,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8389&classDate=9/29/2023&clsLoc=1,Online: ISTJ | NCT DREAM (Part 4),Fernando Farias,none,1 hour & 20 minutes
