Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,4:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8338&classDate=9/15/2023&clsLoc=1,In-StudioQ: Kids Kpop (8 - 12 years old),Eunice Shin,Flushing,1 hour
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8342&classDate=9/15/2023&clsLoc=1,In-StudioQ: Killin Me Good | JIHYO (Part 2),Eunice Shin,Flushing,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8356&classDate=9/15/2023&clsLoc=1,In-StudioQ: ISTJ | NCT DREAM (Part 2),Fernando Farias,Flushing,1 hour & 20 minutes
