Studio,Start time,Sign up,Classes,Instructor
Modega,7:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/TRUgARITp9dVFqLWe2sb,Battle Class,Castro
Modega,8:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/YQDOiZI64DHyuCtHkgFq,Intermediate Choreography,Marlon Santana
Modega,10:00 PM EDT • (90 min),https://sutrapro.com/modega/checkout/7u5Oej2gf1Df7KSMsTrN,Tay GreshamLoiter Session Community Class,Loiter Session Instructor
