Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826098&classDate=5/7/2024&clsLoc=1,ONLINE: Zumba,Diego Chauca,none,1 hour
Ailey Studios,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826097&classDate=5/7/2024&clsLoc=1,ONLINE: Samba/Afro-Brazilian,Quenia Ribeiro,none,1 hour &30 minutes
