Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9647&classDate=5/7/2024&clsLoc=1,Online: SHEESH | BABYMONSTER (Part 2),Maylin Ramos,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9560&classDate=5/7/2024&clsLoc=1,Online: Smoothie | NCT DREAM (Part 2),Ness Martinez,none,1 hour &20 minutes
