Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823664&classDate=8/20/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Mikhail Ilyin (1),Studio 1C,1 hour & 30 minutes
Ailey Studios,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823652&classDate=8/20/2023&clsLoc=1,IN-STUDIO Abs Beg Hip-Hop,Aaron Thomas,Studio 1C,1 hour & 30 minutes
Ailey Studios,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823684&classDate=8/20/2023&clsLoc=1,IN-STUDIO Beginner Horton,Linda Celeste Sims,Studio 1A,1 hour & 30 minutes
Ailey Studios,2:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823887&classDate=8/20/2023&clsLoc=1,IN-STUDIO Beginner Hip-Hop,TweetBoogie,Studio 1B,1 hour & 30 minutes
Ailey Studios,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823689&classDate=8/20/2023&clsLoc=1,IN-STUDIO Beginner West African,Maguette Camara (2),Studio 1A,1 hour & 30 minutes
Ailey Studios,10:00 am  EDT,none,IN-STUDIO Zumba Fitness,Cancelled Today,none,1 hour
Ailey Studios,1:00 pm  EDT,none,IN-STUDIO Modern Afro-Cuban,Cancelled Today,none,1 hour & 30 minutes
Ailey Studios,2:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823671&classDate=8/20/2023&clsLoc=1,IN-STUDIO Beginner Contemporary,Shaina McGregor,Studio 2A,1 hour & 30 minutes
Ailey Studios,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823662&classDate=8/20/2023&clsLoc=1,IN-STUDIO Afro'Dance,Angel Kaba,Studio 1C,1 hour & 30 minutes
