Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9645&classDate=4/30/2024&clsLoc=1,Online: SHEESH | BABYMONSTER (Part 1),Maylin Ramos,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9559&classDate=4/30/2024&clsLoc=1,Online: Smoothie | NCT DREAM (Part 1),Ness Martinez,none,1 hour &20 minutes
