Ailey,10:00:00,Masala Bhangra,Sarina Jain,none,2023-10-14,World
Peridance,12:00:00,Intro & Beg Salsa Partnering,Baila Society,none,2023-10-14,World
Peridance,12:30:00,Open Afrobeats,Djoniba Mouflet,none,2023-10-14,World
Peridance,13:30:00,Intro & Beg Salsa Partnering,Baila Society,none,2023-10-14,World
Peridance,13:30:00,Open Dancehall,Korie Genius,none,2023-10-14,World
Cumbe,14:00:00,Sabar + Kutiro,Ousmane Sall,none,2023-10-14,World
Peridance,14:00:00,Beg African,Djoniba Mouflet,none,2023-10-14,World
Mark Morris,15:00:00,Afro-Caribbean Dance & Movement,Patricia Hall,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=128&classId=5550&classDate=10/14/2023&clsLoc=1,2023-10-14,World
Peridance,15:30:00,Adv African,Maguette Camara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=5683&classDate=10/14/2023&clsLoc=1,2023-10-14,World
Ailey,15:30:00,Adv Beg Ny Style Mambo,Katherine Jimenez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825460&classDate=10/14/2023&clsLoc=1,2023-10-14,World
Peridance,17:00:00,Open Brazilian Samba,Cecilia Lero,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6313&classDate=10/14/2023&clsLoc=1,2023-10-14,World
BDC,18:00:00,All Levels Afro'Dance,Angel Kaba,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18389&classDate=10/14/2023&clsLoc=1,2023-10-14,World
