Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Ck Like | Crush Swf2 Choreo,Regina Lustre,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8632&classDate=10/25/2023&clsLoc=1
ILD NJ,19:30:00,Back For More | Txt Part 4,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8598&classDate=10/25/2023&clsLoc=1
