Studio,Start time,Classes,Instructor,Sign up
ILD Queens,16:45:00,Kids Kpop 8,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8337&classDate=10/25/2023&clsLoc=1
ILD Queens,18:00:00,Grl Gvng | Xg Part 4,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8492&classDate=10/25/2023&clsLoc=1
ILD Queens,19:30:00,Do Not Touch | Misamo Part 4,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8523&classDate=10/25/2023&clsLoc=1
