Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",none,Online: EENIE MEENIE | CHUNG HA (Part 4),Cancelled Today,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",none,Online: TAP | TAEYONG (Part 4),Cancelled Today,none,1 hour &20 minutes
