Studio,Time,Classes,Instructor,Sign up,Date,Style
Taylor School,09:00:00,Slow Flow Vinyasa Yoga,Erica Caruso,none,2024-02-20,Contemporary/Modern
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-02-20,Ballet
BDC,09:00:00,Basic Theater,Adam Wedesky (1),none,2024-02-20,Theater
BDC,09:00:00,Basic Contemp,Lorena Cobos,none,2024-02-20,Contemporary/Modern
Steps,09:00:00,Int Ballet,Michelle Cave,none,2024-02-20,Ballet
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2024-02-20,Additional Disciplines
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2024-02-20,Ballet
Peridance,09:30:00,Open Ballet,Cancelled Today,none,2024-02-20,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-02-20,Ballet
Steps,10:00:00,Adv Pro Ballet,Maxim Beloserkovsky,none,2024-02-20,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-02-20,Ballet
Mark Morris,10:00:00,Adv Ballet,Sam Black *MMDG Co. Director,none,2024-02-20,Ballet
Gibney,10:00:00,Ballet,Gilbert T Small II,none,2024-02-20,Ballet
Ailey,10:00:00,Beg Ballet,Ronald Alexander,none,2024-02-20,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-02-20,Ballet
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-02-20,Additional Disciplines
Peridance,10:00:00,Int Contemp Release,Wesley Ensminger,none,2024-02-20,Contemporary/Modern
BAE,10:00:00,Basic Beg Ballet,Selina Chau,none,2024-02-20,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Lee Duveneck (2),none,2024-02-20,Contemporary/Modern
Gibney,10:00:00,Countertechnique,Francesca Dominguez,none,2024-02-20,Additional Disciplines
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,none,2024-02-20,Ballet
BDC,10:30:00,Adv Beg Contemp,Eric Campros,none,2024-02-20,Contemporary/Modern
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-02-20,Tap
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2024-02-20,Theater
Steps,10:30:00,Rommett Floor Barre,Marguerite Wesley,none,2024-02-20,Ballet
BDC,10:30:00,Beg Ballet,Jamie Salmon,none,2024-02-20,Ballet
BDC,10:45:00,All Levels Lastics Stretch Technique,Donna Flagg,none,2024-02-20,Additional Disciplines
Peridance,11:00:00,Open Pointe,Cancelled Today,none,2024-02-20,Ballet
Steps,11:00:00,Adv/Beg Ballet,Temple Kemezis,none,2024-02-20,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Andrew Black,none,2024-02-20,Tap
BDC,11:00:00,Ed Dept Contemp,ProSem Master,none,2024-02-20,Contemporary/Modern
Steps,11:30:00,Adv/Beg Theater Jazz,Rachel Leigh Dolan,none,2024-02-20,Theater
Peridance,11:30:00,Int Munz Barre,Bivi Kimura,none,2024-02-20,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-02-20,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-02-20,Ballet
BAE,11:30:00,Intro To Ballet,Julie Voshell,none,2024-02-20,Ballet
Peridance,11:30:00,Adv Contemp,Chris Ralph,none,2024-02-20,Contemporary/Modern
Peridance,11:30:00,Beg Contemp,Bo Kyung Lee,none,2024-02-20,Contemporary/Modern
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2024-02-20,Ballet
Ballet Arts,11:30:00,Tap,Stephen Reed,none,2024-02-20,Tap
Steps,11:45:00,Adv/Int Jazz Fusion,Hannah Weinmaster (1),none,2024-02-20,Street/Choreography
